0,1
0.75111574,0.24888426
0.64567626,0.35432374
0.7328909,0.2671091
0.9993605,0.0006394848
0.9993709,0.0006291119
0.98359776,0.016402256
0.92142594,0.078574054
0.9995371,0.00046288988
0.7516459,0.2483541
0.66185266,0.33814734
0.536278,0.46372196
0.9994575,0.0005425006
0.96357274,0.03642727
0.994733,0.0052670245
0.99930346,0.0006965492
0.8701125,0.1298875
0.9985185,0.001481467
0.9978498,0.0021501726
0.73319536,0.26680464
0.9993902,0.0006098066
0.99934804,0.0006519818
0.99959034,0.00040964576
0.6545521,0.34544793
0.8633179,0.13668208
0.99934494,0.0006550258
0.63216805,0.36783198
0.9993522,0.000647796
0.95954657,0.04045345
0.99950933,0.00049068267
0.99905866,0.0009413357
0.6669363,0.33306375
0.99934316,0.00065682933
0.6403253,0.35967466
0.72162783,0.27837214
0.63686925,0.36313075
0.843552,0.15644802
0.9993106,0.00068938744
0.99945366,0.0005463111
0.9993809,0.00061909657
0.9995648,0.00043517732
0.80380404,0.19619595
0.999463,0.0005369838
0.9064404,0.093559615
0.9920843,0.007915694
0.6082949,0.3917051
0.98227596,0.017724017
0.7239665,0.27603355
0.61936355,0.38063645
0.7532141,0.24678586
0.6818422,0.31815782
0.9990987,0.0009013072
0.7465897,0.25341028
0.9994952,0.00050476566
0.75737154,0.24262848
0.99954605,0.00045392933
0.9994967,0.0005032979
0.67009914,0.32990083
0.99927574,0.0007242623
0.99926907,0.00073091243
0.6902061,0.3097939
0.7051817,0.29481825
0.8502247,0.14977534
0.97113585,0.028864117
0.7099689,0.29003108
0.72209847,0.27790156
0.9991564,0.0008435975
0.9994719,0.00052808336
0.9993303,0.00066974
0.9991549,0.00084508635
0.99945766,0.0005423356
0.6762806,0.32371935
0.9993345,0.00066547556
0.8083112,0.19168875
0.92943555,0.07056446
0.9994713,0.00052868796
0.9993609,0.00063910254
0.8239511,0.17604889
0.99934554,0.00065445766
0.99944425,0.00055575056
0.99951166,0.0004883654
0.97840285,0.021597128
0.99933153,0.0006684548
0.9993024,0.00069758424
0.9995788,0.0004212218
0.9989835,0.0010165229
0.74827254,0.25172743
0.622046,0.37795404
0.99425656,0.0057434374
0.7970422,0.2029578
0.99943584,0.0005641529
0.68129534,0.31870466
0.912672,0.08732802
0.99875534,0.0012446517
0.9993066,0.0006934022
0.9587093,0.0412907
0.9991955,0.00080451055
0.9239268,0.07607325
0.75334704,0.24665299
0.9995977,0.00040227963
0.6941557,0.3058443
0.9994558,0.00054418005
0.99913967,0.00086032454
0.99921274,0.0007872469
0.81975937,0.18024062
0.9995437,0.00045624477
0.6546059,0.34539407
0.99745214,0.0025478604
0.99923354,0.00076646224
0.9968118,0.003188219
0.67610186,0.32389814
0.9636004,0.036399603
0.79828554,0.20171447
0.8074217,0.19257829
0.6676214,0.3323786
0.9992458,0.0007541796
0.51668,0.48332003
0.99941087,0.0005891161
0.99910444,0.0008955764
0.8700043,0.12999573
0.67034435,0.32965568
0.92713094,0.07286905
0.7545121,0.24548794
0.6075555,0.3924445
0.89817107,0.10182893
0.5972047,0.40279534
0.99952227,0.00047774593
0.9991404,0.0008595937
0.8198058,0.18019421
0.82701635,0.17298363
0.74198633,0.25801367
0.99942774,0.00057225575
0.9433512,0.056648772
0.7891257,0.21087433
0.9993058,0.0006942221
0.75534195,0.24465804
0.9993914,0.0006086517
0.61981916,0.3801808
0.9993638,0.00063619093
0.89357567,0.1064243
0.6921749,0.3078251
0.9992886,0.0007114086
0.80215144,0.19784854
0.7020407,0.29795936
0.69715154,0.30284843
0.6752863,0.32471368
0.99916387,0.000836127
0.9990069,0.0009930885
0.99953884,0.00046114234
0.9995531,0.0004469263
0.99957174,0.0004282417
0.999324,0.0006759871
0.9994881,0.0005119023
0.99895936,0.0010406204
0.7127869,0.2872131
0.99948967,0.00051031995
0.9995569,0.0004431196
0.60600626,0.3939937
0.999213,0.00078702485
0.5817817,0.4182183
0.7040509,0.29594907
0.99943745,0.00056254957
0.99944264,0.0005573624
0.99942416,0.0005758121
0.691754,0.30824602
0.99926496,0.000735015
0.9994739,0.0005260422
0.6782518,0.3217482
0.9993141,0.00068587594
0.99947983,0.0005201716
0.9327541,0.0672459
0.6478529,0.35214713
0.999448,0.00055201206
0.5508648,0.4491352
0.9047361,0.09526392
0.99933493,0.0006650457
0.9993925,0.00060746743
